contig_num,ref_name,score,match,pident,start,end,ref_start,ref_end
2,HIV1-F1-BR-KJ849782-seed,216,0.21,82,1711,2481,7059,7830
2,HIV1-B-FR-K03455-seed,217,0.17,84,3,647,5956,6606
2,HIV1-B-SE-KP411828-seed,217,0.22,82,829,1652,6025,6842
2,HIV1-A1-CM-KP718928-seed,219,0.18,84,3037,3698,8420,9082
2,HIV1-B-US-KT284371-seed,220,0.18,83,1,661,5833,6493
2,HIV1-C-US-KF526226-seed,220,0.24,81,1732,2629,7012,7908
2,HIV1-C-US-KF526226-seed,220,0.18,84,3032,3698,8356,9026
2,HIV1-H-BE-AF190128-seed,222,0.19,83,3007,3698,8249,8942
2,HIV1-F1-BR-KJ849791-seed,224,0.21,83,1711,2481,7028,7802
2,HIV1-A1-RU-JX500694-seed,226,0.19,83,2987,3698,8471,9194
2,HIV1-C-CY-JF683803-seed,228,0.2,83,1732,2481,6899,7649
2,HIV1-C-ZA-KP109517-seed,230,0.2,83,1732,2479,6973,7721
2,HIV1-A2-CY-AF286237-seed,230,0.19,84,2987,3698,8337,9050
2,HIV1-D-YE-AY795907-seed,231,0.2,83,1732,2481,6844,7594
2,HIV1-B-FR-K03455-seed,234,0.16,85,858,1454,6808,7407
2,HIV1-D-TZ-AY253311-seed,235,0.2,83,1732,2481,6852,7602
2,HIV1-H-CF-AF005496-seed,243,0.19,84,2997,3698,8244,8943
2,HIV1-D-UG-KF716480-seed,244,0.19,84,2982,3667,8263,8950
2,HIV1-D-UG-KF716479-seed,244,0.19,84,2982,3667,8219,8904
2,HIV1-D-KR-DQ054367-seed,245,0.18,85,2986,3652,8811,9480
2,HIV1-B-ES-KT276255-seed,245,0.28,81,1732,2760,7146,8178
2,HIV1-B-US-KT284371-seed,246,0.16,86,858,1452,6726,7317
2,HIV1-D-SN-AB485648-seed,249,0.21,84,2932,3698,8857,9626
2,HIV1-J-SE-AF082394-seed,250,0.19,84,2987,3698,8212,8924
2,HIV1-A1-CD-AM000053-seed,251,0.19,85,2988,3698,8935,9646
2,HIV1-D-KR-DQ054367-seed,252,0.32,80,1711,2885,7556,8731
2,HIV1-J-SE-AF082395-seed,253,0.19,84,2987,3698,8222,8934
2,HIV1-B-SE-KP411828-seed,256,0.13,88,2982,3480,8149,8647
2,HIV1-B-KR-KJ140263-seed,259,0.21,84,838,1619,6448,7223
2,HIV1-H-BE-AF190127-seed,264,0.31,81,1732,2862,7063,8194
2,HIV1-B-FR-K03455-seed,272,0.15,88,3159,3698,1,540
2,HIV1-B-ZA-KP109515-seed,275,0.3,81,1732,2841,6937,8047
2,HIV1-D-ZA-EF633445-seed,279,0.19,85,2932,3621,8213,8905
2,HIV1-B-BR-KJ849801-seed,295,0.18,86,2940,3591,8516,9176
2,HIV1-B-KR-KJ140263-seed,295,0.31,82,1732,2884,7327,8483
2,HIV1-B-HT-EU839602-seed,295,0.31,82,1740,2884,6896,8041
2,HIV1-B-CH-KC797225-seed,297,0.31,82,1732,2863,7207,8339
2,HIV1-B-KR-KJ140263-seed,299,0.16,87,2932,3530,8525,9123
2,HIV1-B-CN-KP109511-seed,301,0.18,86,2989,3666,8306,8998
2,HIV1-B-FR-KF716496-seed,304,0.31,82,1732,2862,6861,7992
2,HIV1-B-TH-KP109514-seed,308,0.27,83,1737,2723,7023,8007
2,HIV1-B-SE-KP411828-seed,311,0.31,82,1732,2877,6904,8050
2,HIV1-B-CN-KP109511-seed,316,0.31,82,1732,2885,7057,8214
2,HIV1-B-RU-JX500708-seed,318,0.31,82,1732,2884,7192,8345
2,HIV1-B-CA-JF320424-seed,327,0.26,84,1737,2698,7116,8078
2,HIV1-B-US-KT284371-seed,339,0.2,87,2956,3698,8789,9530
2,HIV1-B-BR-KJ849801-seed,342,0.31,82,1739,2884,7290,8436
2,HIV1-B-ZA-KP109515-seed,363,0.19,88,2986,3671,8186,8876
2,HIV1-B-FR-K03455-seed,366,0.31,83,1732,2884,7664,8817
2,HIV1-B-RU-JX500708-seed,380,0.21,88,2932,3698,8387,9154
2,HIV1-B-FR-KF716496-seed,382,0.19,89,2986,3671,8161,8846
2,HIV1-B-CH-KC797225-seed,384,0.2,87,2945,3698,8437,9206
2,HIV1-B-FR-K03455-seed,399,0.21,88,2940,3698,8867,9625
2,HIV1-D-CM-JX140670-seed,400,0.43,81,1732,3312,7002,8589
2,HIV1-B-JP-KF716498-seed,533,0.52,82,1732,3669,7074,9016
